y,y_pred
1,0.986116945744
1,0.961621046066
1,0.999669790268
1,0.90746062994
0,0.508871853352
1,0.996516346931
1,0.997327804565
0,0.121426850557
1,0.992067933083
1,0.976756453514
1,0.997516155243
1,0.959685146809
1,0.986407637596
1,0.981431245804
1,0.892398953438
1,0.942007958889
1,0.99887663126
1,0.988409996033
1,0.993162631989
1,0.984430134296
1,0.996022284031
1,0.985664963722
1,0.971917927265
1,0.913432300091
1,0.949582695961
1,0.986094117165
1,0.893224954605
0,0.816476762295
1,0.997760295868
1,0.996057748795
1,0.972737729549
1,0.993665635586
1,0.990625023842
1,0.98939871788
1,0.977952778339
1,0.996056556702
1,0.991594731808
1,0.992243826389
1,0.992483437061
1,0.997352600098
1,0.993944346905
1,0.997841477394
1,0.999393582344
1,0.986743092537
1,0.957117438316
1,0.974588990211
1,0.971552729607
1,0.981856644154
1,0.994217634201
1,0.974902510643
1,0.984957098961
1,0.984430134296
0,0.321736514568
1,0.961440205574
1,0.982785880566
1,0.999347865582
1,0.978982329369
1,0.99635052681
1,0.959527432919
1,0.994313120842
1,0.994302988052
1,0.977645814419
1,0.576762199402
1,0.972892701626
1,0.989911258221
1,0.946104824543
1,0.966892123222
0,0.553289234638
1,0.985174119473
1,0.975362837315
1,0.98896420002
1,0.9984177351
1,0.981790184975
1,0.940960228443
1,0.938830256462
1,0.979802906513
0,0.112852208316
1,0.98423910141
1,0.938807487488
1,0.98887604475
1,0.982828021049
1,0.988979935646
1,0.986290276051
1,0.995033144951
1,0.962683558464
1,0.991879880428
1,0.990298092365
1,0.999444782734
1,0.99750739336
1,0.999772012234
1,0.980078995228
1,0.979894578457
1,0.994152009487
0,0.100957237184
1,0.984370350838
1,0.986874878407
1,0.969655275345
1,0.98929721117
1,0.997052431107
1,0.987077116966
1,0.996173799038
1,0.980611503124
1,0.996790111065
1,0.985212981701
1,0.993625164032
1,0.965253412724
1,0.986572861671
0,0.408759474754
1,0.994665384293
1,0.980131566525
1,0.98672914505
1,0.953289449215
1,0.985352814198
1,0.974718213081
1,0.996042609215
1,0.98976713419
1,0.749484300613
1,0.994632959366
1,0.949954152107
1,0.996285676956
1,0.995891571045
1,0.996496856213
1,0.953718781471
1,0.997145593166
1,0.993144154549
1,0.944919407368
1,0.987579524517
1,0.995324194431
1,0.967418074608
1,0.974947810173
1,0.983067810535
1,0.993367612362
1,0.990533232689
1,0.99749559164
1,0.992275059223
1,0.992068529129
0,0.734307587147
0,0.504670262337
1,0.99137622118
1,0.999454200268
1,0.996728301048
1,0.959261655807
1,0.997514486313
1,0.982566654682
1,0.996528208256
1,0.980078995228
1,0.994152009487
0,0.80814987421
1,0.993713319302
1,0.985100805759
1,0.999599039555
1,0.915824174881
1,0.99175453186
1,0.978562772274
1,0.971534848213
1,0.997778236866
1,0.9847240448
1,0.984706819057
1,0.968040466309
1,0.998032987118
1,0.99279743433
1,0.996923267841
1,0.997988939285
0,0.613585531712
0,0.523436069489
1,0.998383641243
1,0.99339902401
1,0.999578654766
1,0.980078995228
1,0.993580460548
1,0.988143265247
1,0.998162209988
1,0.996963202953
1,0.998488068581
1,0.944877564907
1,0.982170462608
1,0.990590631962
1,0.974825441837
1,0.970787882805
1,0.991921186447
1,0.996116042137
1,0.997418999672
1,0.999195516109
1,0.944377064705
1,0.959967494011
1,0.981480658054
1,0.972954452038
1,0.973756015301
1,0.984457790852
1,0.982518255711
1,0.699284434319
1,0.955356180668
1,0.991872727871
1,0.989215731621
1,0.974573791027
1,0.992596507072
1,0.974287211895
1,0.988414645195
1,0.995335280895
1,0.986034452915
1,0.992404043674
1,0.825286984444
1,0.985921800137
1,0.981753766537
1,0.971565008163
1,0.973186075687
1,0.988069713116
1,0.968382120132
1,0.993369519711
1,0.971475124359
1,0.98227763176
1,0.986383855343
1,0.971869826317
1,0.996588945389
1,0.983019649982
1,0.996401906013
1,0.996360599995
0,0.388314157724
0,0.177949175239
1,0.993873119354
0,0.48504203558
1,0.98963367939
1,0.97994607687
1,0.974899232388
1,0.987790465355
1,0.993114292622
1,0.968999326229
1,0.799526751041
1,0.984401285648
1,0.988787829876
1,0.985539913177
1,0.990769326687
1,0.994984149933
1,0.995747506618
1,0.978121101856
1,0.979727387428
1,0.995396077633
1,0.993747115135
1,0.996116042137
1,0.982732415199
1,0.994936943054
1,0.977836966515
1,0.9949670434
0,0.214051067829
1,0.982696175575
1,0.996514379978
1,0.985664963722
1,0.991823375225
1,0.984094321728
1,0.955347657204
1,0.998498797417
1,0.991031289101
1,0.709640324116
1,0.994157314301
1,0.99192905426
1,0.991836845875
1,0.988903820515
1,0.978501141071
1,0.987063884735
1,0.97826141119
0,0.491726487875
1,0.969124257565
1,0.991012990475
1,0.974128484726
1,0.987336218357
1,0.982996165752
1,0.965120911598
1,0.999488472939
1,0.993713319302
1,0.984719872475
1,0.993580460548
1,0.97565561533
1,0.915885865688
1,0.994579434395
0,0.331249326468
1,0.996050417423
1,0.990667402744
1,0.990905165672
1,0.983920931816
1,0.964951395988
1,0.992794811726
1,0.979654371738
1,0.959419965744
1,0.994950532913
1,0.983035862446
1,0.973695755005
1,0.912840425968
1,0.999360740185
1,0.985548198223
1,0.998819768429
1,0.975937247276
1,0.995075404644
1,0.995324730873
1,0.992859125137
1,0.996790111065
1,0.964387059212
1,0.999203622341
1,0.928505480289
1,0.99586379528
1,0.937030792236
1,0.991354525089
1,0.992804825306
1,0.998032748699
1,0.993856966496
1,0.987444221973
1,0.983191668987
1,0.999347984791
0,0.736131131649
1,0.995664656162
1,0.966041743755
1,0.830181002617
1,0.990394771099
1,0.963735282421
1,0.992927491665
0,0.139226898551
1,0.994629442692
1,0.993485271931
1,0.990200221539
1,0.57158857584
1,0.958485245705
1,0.997261404991
1,0.990569353104
1,0.999233007431
1,0.998757123947
1,0.9800978899
1,0.978624045849
1,0.984821379185
1,0.993303716183
1,0.994453966618
1,0.985766649246
1,0.996305346489
1,0.992525577545
1,0.970165073872
1,0.996968448162
1,0.97311347723
1,0.971383094788
1,0.995650827885
1,0.973597764969
1,0.982302844524
1,0.972396850586
0,0.186753958464
1,0.992599129677
1,0.883937835693
1,0.979158759117
1,0.978473722935
1,0.999280035496
1,0.993739247322
1,0.970691382885
1,0.998596847057
1,0.931247532368
1,0.992378950119
1,0.988292634487
1,0.980269372463
1,0.982490241528
1,0.99196434021
1,0.99958127737
1,0.982848167419
1,0.995395123959
1,0.987491369247
1,0.988282620907
1,0.996841430664
1,0.990478515625
0,0.225810274482
1,0.991814136505
1,0.966035604477
1,0.889774143696
1,0.995883405209
1,0.993783116341
1,0.986572504044
1,0.943560123444
1,0.993718862534
1,0.999299764633
1,0.995037257671
1,0.998136878014
1,0.99427396059
1,0.931547224522
1,0.998881161213
1,0.973409473896
1,0.993286788464
1,0.990060091019
1,0.99444770813
1,0.887947797775
1,0.995851516724
1,0.990516006947
1,0.997978150845
1,0.997560501099
1,0.97030299902
1,0.984932720661
1,0.998277783394
1,0.977366566658
1,0.955573797226
0,0.109202615917
1,0.996717631817
1,0.999005138874
1,0.933049976826
1,0.988152801991
1,0.972546994686
1,0.996711611748
1,0.983699858189
1,0.990041673183
1,0.992545068264
1,0.984403729439
1,0.986874878407
1,0.995037257671
1,0.957366526127
1,0.98664700985
1,0.98617875576
1,0.97826141119
1,0.970923841
1,0.992566108704
1,0.9867182374
1,0.983795523643
1,0.994670808315
1,0.853849470615
1,0.986835241318
1,0.978862166405
1,0.980862617493
1,0.981753766537
1,0.987627625465
1,0.992476284504
1,0.990336537361
1,0.990922152996
1,0.997296869755
1,0.995219767094
1,0.9915137887
1,0.992599487305
1,0.947905361652
1,0.988756835461
1,0.990556716919
1,0.951428353786
1,0.989088952541
1,0.997592508793
1,0.990172624588
1,0.998540401459
1,0.993325829506
1,0.995875895023
1,0.996739208698
1,0.993162870407
1,0.990357935429
1,0.965055048466
1,0.920381486416
0,0.256964296103
1,0.987130463123
1,0.992920219898
1,0.991835474968
1,0.986874878407
1,0.930722057819
1,0.987565219402
1,0.998162567616
1,0.925575971603
1,0.976328313351
1,0.987582862377
1,0.993192374706
1,0.997898101807
1,0.974053680897
1,0.989957392216
1,0.977262020111
1,0.99914431572
1,0.976503252983
1,0.975662648678
1,0.977973639965
1,0.986656546593
1,0.974587142467
1,0.990851461887
1,0.995891571045
1,0.966082215309
1,0.992369890213
1,0.997988939285
1,0.982089281082
0,0.329528421164
1,0.995141506195
1,0.955510258675
0,0.151393160224
1,0.997735381126
1,0.990519762039
1,0.990066766739
1,0.993400871754
1,0.991132318974
1,0.989454746246
0,0.401923120022
1,0.901544749737
0,0.276077032089
1,0.993083238602
1,0.990200221539
1,0.894366145134
1,0.990657687187
1,0.989935338497
1,0.983173787594
1,0.983303248882
0,0.40779709816
1,0.990130782127
1,0.968898057938
1,0.996031820774
1,0.993195176125
1,0.998205661774
1,0.988540709019
1,0.969141542912
1,0.993659079075
1,0.989911258221
0,0.532120108604
1,0.999698996544
1,0.972045719624
0,0.516108036041
1,0.99556016922
1,0.979221880436
1,0.702690660954
1,0.995942175388
1,0.965041160583
1,0.992068529129
1,0.995033144951
1,0.975936233997
1,0.998113274574
1,0.986874878407
1,0.982994675636
1,0.987326204777
1,0.956631958485
1,0.995837807655
1,0.959701299667
1,0.986312448978
1,0.990413486958
1,0.978226482868
1,0.984020769596
1,0.993246436119
1,0.997317969799
1,0.979798793793
1,0.984711527824
1,0.966858208179
1,0.987233161926
1,0.992833614349
1,0.981958448887
1,0.990738868713
1,0.997699916363
1,0.998317122459
1,0.994313120842
1,0.993033885956
1,0.983281910419
1,0.999303817749
1,0.995883405209
1,0.979829013348
1,0.986856758595
1,0.981147170067
1,0.981821477413
0,0.0438672490418
1,0.99747377634
1,0.984143733978
1,0.994991123676
1,0.991474151611
1,0.994831562042
1,0.990227818489
1,0.99492585659
1,0.992755115032
1,0.985728859901
1,0.99495691061
1,0.990326344967
1,0.989792108536
1,0.956194043159
1,0.993682861328
1,0.988351523876
1,0.987167656422
1,0.964797139168
1,0.972226917744
1,0.964428186417
1,0.995418787003
1,0.996225953102
1,0.985920131207
1,0.976256847382
1,0.997732400894
1,0.974087536335
1,0.962406098843
1,0.975547969341
1,0.991853058338
1,0.996235311031
1,0.993611633778
1,0.986472964287
1,0.982653558254
1,0.675755441189
1,0.981266498566
1,0.996069312096
1,0.987887918949
1,0.993171215057
0,0.0717396959662
1,0.950732529163
1,0.985625088215
1,0.96966022253
1,0.974171221256
1,0.996516346931
0,0.319998323917
1,0.979866087437
1,0.988561213017
1,0.966858208179
0,0.331249326468
1,0.995696663857
1,0.986833631992
1,0.991108417511
1,0.890829205513
1,0.827748775482
1,0.996522784233
1,0.998451948166
1,0.966758966446
0,0.403206706047
0,0.472535222769
1,0.999013185501
0,0.509846925735
0,0.278420835733
1,0.992463588715
1,0.926582574844
1,0.989145874977
1,0.991291582584
1,0.989629685879
1,0.999105989933
1,0.998187124729
1,0.998768150806
1,0.990928471088
1,0.982019484043
1,0.991276979446
1,0.787120759487
1,0.99254989624
1,0.978121221066
1,0.990441203117
1,0.893735647202
1,0.999152421951
1,0.994794785976
1,0.990803718567
0,0.331249326468
1,0.982823967934
1,0.984126448631
1,0.973591923714
1,0.975746273994
1,0.983390271664
1,0.992580413818
1,0.943744301796
1,0.844150066376
1,0.990294575691
1,0.991161704063
1,0.995349347591
1,0.961438775063
1,0.995856106281
1,0.990511119366
1,0.968120932579
1,0.859194040298
1,0.972495257854
1,0.972427606583
1,0.999640822411
1,0.914955377579
0,0.632878065109
1,0.998031079769
1,0.979017436504
1,0.995989501476
1,0.982207834721
1,0.988560378551
1,0.9716168046
1,0.998696863651
1,0.998878896236
1,0.985212564468
1,0.998729884624
1,0.985638201237
1,0.934804022312
1,0.98417109251
1,0.999593675137
1,0.996816575527
1,0.980489134789
0,0.204616308212
1,0.983531832695
1,0.922237455845
1,0.999105751514
1,0.982630908489
1,0.98417109251
1,0.948897838593
1,0.996938347816
1,0.996516346931
1,0.984856963158
1,0.992307364941
1,0.987454414368
1,0.986780822277
1,0.970243275166
1,0.93388658762
1,0.995341062546
1,0.9866309762
1,0.98148983717
1,0.972724318504
1,0.942395150661
1,0.995324194431
1,0.998162567616
1,0.998508036137
1,0.992270946503
1,0.998539328575
1,0.995017588139
1,0.988082170486
0,0.506833314896
0,0.0092952074483
1,0.814123272896
1,0.999618172646
1,0.893299341202
1,0.967423975468
1,0.992270946503
1,0.96217662096
1,0.988569915295
1,0.992733597755
1,0.989281177521
1,0.976956963539
1,0.954284489155
1,0.987380623817
1,0.958333134651
1,0.996516346931
1,0.990598380566
1,0.991639196873
1,0.978119969368
1,0.949860572815
1,0.864522516727
0,0.568120241165
1,0.9972448349
1,0.962508499622
1,0.995333731174
1,0.955689191818
1,0.989303350449
1,0.983383119106
1,0.955221712589
1,0.98722743988
1,0.979202091694
1,0.987130463123
1,0.78086578846
1,0.917555093765
1,0.981441378593
1,0.996669709682
1,0.987040996552
1,0.992369890213
1,0.993698716164
1,0.975716650486
1,0.984247565269
1,0.997684240341
1,0.996053814888
1,0.967103540897
1,0.99279743433
1,0.979412555695
1,0.965340733528
1,0.973675608635
1,0.976110398769
1,0.99413138628
1,0.993091464043
1,0.990934252739
1,0.983784079552
1,0.986001610756
1,0.982213258743
1,0.959707260132
1,0.999561369419
1,0.990995466709
1,0.970049321651
1,0.991050958633
1,0.987905979156
1,0.959704399109
1,0.992630362511
0,0.119383245707
1,0.990635693073
1,0.994100868702
1,0.997998297215
1,0.992927491665
1,0.934883117676
1,0.96966022253
0,0.154928579926
1,0.998409450054
1,0.984013974667
1,0.943930149078
1,0.985563874245
1,0.992422997952
1,0.998253285885
1,0.995457172394
1,0.991143226624
1,0.948184132576
1,0.994050204754
1,0.959717988968
1,0.997164189816
1,0.946626901627
1,0.997615337372
1,0.997577726841
0,0.276077032089
1,0.996304154396
1,0.995017588139
1,0.985215187073
1,0.997627198696
1,0.945771574974
1,0.985193669796
1,0.985026955605
1,0.983215153217
1,0.976899862289
1,0.994332432747
1,0.9977003932
1,0.980155527592
1,0.944041669369
1,0.954470992088
1,0.996500849724
1,0.992270946503
1,0.989289820194
1,0.986509263515
1,0.986570775509
1,0.98719483614
1,0.988217294216
1,0.993246436119
1,0.997875571251
1,0.997988939285
0,0.434842705727
1,0.998032987118
1,0.991881430149
1,0.992373049259
1,0.915229976177
1,0.995393037796
1,0.995292544365
1,0.988638341427
1,0.989475607872
0,0.457432329655
1,0.994072139263
1,0.991807758808
1,0.925125181675
1,0.995891571045
1,0.993364810944
1,0.976435601711
1,0.833497226238
1,0.992504954338
1,0.987540006638
1,0.968777894974
1,0.993436098099
1,0.998547852039
1,0.983289718628
1,0.998877823353
1,0.985813677311
1,0.978677272797
1,0.99076873064
1,0.994775056839
1,0.978668808937
1,0.986067831516
1,0.993331372738
1,0.9876101017
1,0.992073893547
1,0.98944491148
1,0.976110398769
1,0.955957055092
1,0.984353899956
1,0.992082834244
1,0.998036682606
1,0.997443556786
1,0.99079567194
1,0.984565556049
1,0.987528920174
1,0.966342329979
1,0.992009878159
1,0.966506004333
1,0.977840721607
1,0.990238249302
1,0.976578056812
1,0.985212981701
1,0.993644475937
1,0.995291829109
1,0.994382500648
0,0.0520880185068
1,0.955540955067
1,0.982917129993
1,0.994481563568
1,0.997514486313
1,0.998507201672
1,0.990666091442
1,0.984210014343
1,0.997157692909
1,0.994374513626
1,0.991868257523
1,0.996342241764
1,0.966408252716
1,0.982996404171
1,0.97606408596
1,0.98766708374
1,0.993701100349
1,0.989090144634
1,0.984946131706
1,0.995158135891
1,0.998103499413
0,0.151902884245
1,0.998047590256
1,0.946821451187
1,0.989232420921
1,0.997258901596
1,0.981685638428
1,0.992002248764
1,0.990174293518
1,0.992944538593
1,0.999337255955
1,0.996881008148
1,0.981133162975
1,0.992062628269
0,0.066736496985
1,0.981461703777
1,0.985820651054
1,0.99570530653
1,0.992580413818
0,0.580105483532
1,0.996466398239
1,0.985049784184
0,0.564046442509
1,0.997160792351
1,0.995462954044
1,0.992452085018
1,0.959498763084
1,0.99414485693
1,0.988925874233
1,0.984520971775
1,0.985060155392
1,0.984663248062
1,0.913511395454
1,0.987627625465
1,0.998475134373
1,0.987060070038
1,0.974304497242
1,0.96490418911
1,0.993309736252
1,0.981295645237
1,0.976526975632
1,0.984235882759
1,0.986246466637
1,0.962129950523
1,0.997246265411
0,0.29030713439
1,0.994549334049
1,0.986551403999
1,0.979453861713
1,0.993373990059
1,0.988545000553
1,0.988479673862
1,0.992274105549
1,0.988452851772
1,0.999188840389
1,0.996144175529
1,0.995202422142
1,0.987158596516
1,0.988153517246
1,0.987480938435
1,0.994086265564
1,0.99246609211
1,0.992712795734
1,0.960023999214
1,0.991580307484
1,0.998092472553
1,0.998317122459
1,0.949030339718
1,0.974087536335
1,0.993819892406
0,0.586487472057
1,0.994094192982
1,0.986833631992
1,0.997160792351
1,0.986926436424
1,0.992599487305
1,0.99018573761
1,0.999648213387
1,0.776573777199
1,0.980036973953
1,0.985291719437
1,0.996651351452
1,0.94023001194
1,0.992321550846
1,0.996457278728
1,0.992806792259
1,0.957252323627
1,0.992236077785
1,0.993820846081
1,0.99042236805
1,0.997054815292
1,0.983824849129
1,0.996787667274
1,0.995236098766
1,0.979823589325
1,0.968777894974
1,0.989327967167
1,0.984626710415
1,0.990560591221
1,0.990418612957
1,0.996467828751
1,0.9889934659
1,0.967116415501
1,0.998316049576
1,0.980468928814
1,0.996491491795
1,0.997414112091
1,0.958983004093
0,0.504806876183
1,0.984518647194
1,0.997128903866
1,0.990803718567
1,0.9843313694
1,0.995036780834
1,0.998188555241
1,0.988068640232
1,0.974053680897
1,0.992672502995
1,0.974087536335
0,0.831470549107
0,0.476752489805
1,0.989032745361
1,0.953164696693
1,0.965815961361
1,0.997475922108
1,0.935454308987
1,0.996288299561
1,0.99808716774
1,0.997811734676
1,0.999490022659
1,0.947799146175
1,0.992021262646
1,0.99831366539
1,0.98887604475
0,0.588860094547
1,0.993580460548
1,0.97987651825
1,0.91004961729
1,0.986802518368
1,0.989199876785
1,0.979276180267
1,0.962571024895
1,0.997668206692
1,0.972940564156
1,0.981564223766
1,0.969604253769
1,0.996010065079
1,0.993783116341
1,0.999278008938
1,0.990974009037
1,0.970610976219
1,0.972133278847
1,0.983894646168
1,0.979705989361
1,0.997645318508
1,0.960921883583
1,0.9957036376
1,0.981856644154
1,0.989832401276
1,0.985025346279
1,0.995827615261
1,0.993856966496
1,0.996734023094
1,0.996027231216
1,0.988856136799
1,0.993989348412
1,0.991934418678
1,0.960277497768
1,0.990977168083
1,0.992998719215
1,0.996499657631
0,0.564954638481
0,0.547198832035
1,0.933870255947
1,0.981856644154
1,0.998162209988
1,0.952870547771
1,0.995891571045
1,0.98328602314
1,0.998959541321
1,0.970648705959
1,0.99526321888
1,0.961391031742
1,0.996226549149
1,0.972705662251
1,0.956751763821
1,0.998036682606
1,0.981116831303
1,0.999568521976
1,0.986590027809
1,0.977877616882
1,0.941553294659
1,0.987231314182
0,0.178988352418
1,0.988153278828
0,0.160848781466
1,0.995086371899
1,0.995237231255
1,0.997054815292
1,0.994850575924
1,0.99799144268
1,0.991446256638
1,0.990098297596
1,0.990481436253
1,0.988454818726
1,0.981247782707
1,0.994958221912
0,0.569779157639
1,0.934132397175
1,0.988372147083
1,0.988409996033
1,0.988326132298
1,0.996139705181
1,0.997519791126
1,0.975796222687
1,0.996042490005
1,0.987040996552
1,0.989624917507
1,0.952346086502
1,0.982437551022
1,0.943980932236
1,0.970039188862
1,0.979711353779
1,0.986838042736
1,0.997963309288
1,0.979165554047
1,0.978300511837
1,0.935966789722
1,0.961857259274
1,0.974629282951
1,0.966858208179
1,0.990418016911
1,0.952315926552
1,0.985523879528
1,0.983912885189
1,0.994775056839
1,0.990172624588
1,0.988097846508
1,0.963345587254
1,0.986312568188
1,0.973873436451
1,0.98453104496
1,0.996695995331
1,0.986721634865
1,0.971136569977
1,0.991919100285
1,0.993009328842
1,0.979425609112
1,0.990834832191
1,0.97780162096
1,0.987003862858
1,0.984950661659
1,0.993521749973
1,0.950050830841
1,0.986099243164
1,0.99654084444
1,0.999377846718
1,0.93384706974
1,0.979413628578
1,0.97737133503
1,0.992310166359
1,0.989679694176
1,0.991209149361
1,0.995989501476
0,0.567567586899
1,0.961525499821
1,0.963836014271
1,0.998930633068
1,0.997597396374
1,0.995843350887
1,0.978372752666
1,0.987919032574
0,0.226845189929
1,0.982490241528
1,0.937168359756
1,0.999550759792
1,0.970440506935
1,0.977285563946
1,0.930217981339
1,0.984794199467
1,0.315982043743
1,0.993335008621
1,0.995017588139
1,0.992068529129
1,0.996031820774
1,0.982135772705
1,0.998878896236
1,0.993009328842
1,0.990928471088
1,0.956783056259
1,0.983851730824
1,0.99686050415
1,0.983556509018
1,0.93742787838
1,0.983125865459
1,0.998457312584
1,0.881433606148
1,0.991887032986
1,0.952463150024
1,0.995900452137
1,0.995935201645
1,0.977645814419
1,0.99642342329
0,0.666989326477
1,0.996329605579
0,0.839579045773
1,0.980624258518
1,0.997969329357
1,0.990111291409
1,0.988409996033
1,0.976549506187
1,0.988694012165
1,0.989911258221
1,0.995398700237
1,0.916705608368
1,0.975927352905
0,0.0767578929663
1,0.98840045929
1,0.993293166161
1,0.909339547157
1,0.990934252739
1,0.970691382885
1,0.992378950119
1,0.980624258518
1,0.980721116066
0,0.127917960286
1,0.994782984257
1,0.547250151634
1,0.993464887142
1,0.937412142754
1,0.993057847023
1,0.980131566525
1,0.995954155922
1,0.993243157864
1,0.994626820087
1,0.975698769093
1,0.972672402859
0,0.2905151546
1,0.978991031647
1,0.986954152584
1,0.791243135929
1,0.998908996582
1,0.954235613346
1,0.972687184811
1,0.993374288082
1,0.99324542284
1,0.827257871628
1,0.974587142467
1,0.992068529129
1,0.995443701744
1,0.986833631992
1,0.992948770523
1,0.966898679733
1,0.983781814575
1,0.999093294144
1,0.93240827322
0,0.315822988749
0,0.543615758419
1,0.997955083847
1,0.991661190987
1,0.517391860485
1,0.981575369835
1,0.999460279942
1,0.990992844105
1,0.998715877533
1,0.977399766445
1,0.987607657909
1,0.995030760765
1,0.997175931931
1,0.999363362789
1,0.86336928606
1,0.979051232338
1,0.986156225204
1,0.996823787689
1,0.971590876579
1,0.966858208179
1,0.941193044186
1,0.993710160255
1,0.996964156628
1,0.987192988396
1,0.960880935192
1,0.99767178297
1,0.907372415066
1,0.982011675835
1,0.996239066124
1,0.999168992043
1,0.991469323635
1,0.999526143074
1,0.994604408741
1,0.998774349689
1,0.992165803909
1,0.989221453667
1,0.982871294022
1,0.996022284031
1,0.98670977354
1,0.974087536335
1,0.997488975525
1,0.99495691061
1,0.992890357971
1,0.984151005745
1,0.994399130344
1,0.996344745159
1,0.998069822788
1,0.98972183466
1,0.98957669735
1,0.991108417511
1,0.990822315216
1,0.989527344704
1,0.997520983219
1,0.953017175198
1,0.864015042782
1,0.999416470528
1,0.995342373848
1,0.98887604475
1,0.981936395168
1,0.991421997547
1,0.988409996033
1,0.997556805611
1,0.976375043392
1,0.995234549046
0,0.683807194233
1,0.744227707386
0,0.0833970233798
1,0.996480882168
1,0.993414998055
1,0.997508764267
1,0.981559634209
1,0.996840596199
1,0.903219997883
1,0.982159912586
1,0.955941796303
1,0.991876363754
1,0.992521047592
1,0.956475436687
0,0.120524980128
1,0.98328602314
1,0.991842150688
1,0.97652733326
1,0.998242974281
1,0.994276940823
1,0.965511679649
1,0.992307364941
0,0.317998915911
1,0.99789339304
1,0.990635931492
1,0.971534848213
1,0.988062739372
1,0.995570242405
1,0.994659602642
1,0.998574733734
1,0.982394278049
1,0.983173787594
1,0.998036682606
1,0.996345341206
1,0.9871519804
1,0.963391900063
1,0.895723640919
1,0.981753766537
1,0.998881161213
1,0.996985018253
1,0.966000258923
1,0.984518647194
1,0.998547136784
1,0.992112874985
1,0.982875585556
1,0.998103499413
1,0.950409591198
1,0.572120130062
1,0.993943750858
1,0.973029494286
1,0.996326029301
1,0.979905903339
1,0.987754881382
1,0.997188508511
1,0.993059396744
1,0.996840596199
1,0.895408630371
1,0.992405474186
1,0.958485245705
1,0.982335865498
1,0.996342241764
1,0.992948651314
1,0.951021432877
1,0.995596468449
0,0.469785124063
1,0.993095695972
1,0.999360859394
1,0.995288133621
1,0.984634935856
1,0.992410778999
1,0.986775398254
1,0.972687184811
1,0.479099571705
0,0.369208544493
1,0.988374710083
1,0.992427885532
1,0.996522784233
1,0.934225201607
1,0.98057705164
